,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,casualPrice,registeredPrice,totalPrice
1319,1320,,1,0,2,6,0,1,1,2,0.34,0.3485,0.96,0.1045,1,27,28,5,81,86
1320,1321,,1,0,2,7,0,1,1,2,0.36,0.3636,0.93,0.1045,2,90,92,10,270,280
1321,1322,,1,0,2,8,0,1,1,2,0.34,0.303,0.93,0.2985,13,242,255,65,726,791
1322,1323,,1,0,2,9,0,1,1,1,0.42,0.4242,0.82,0.2836,15,127,142,75,381,456
1323,1324,,1,0,2,10,0,1,1,2,0.52,0.5,0.72,0.4925,13,79,92,65,237,302
1324,1325,,1,0,2,11,0,1,1,2,0.56,0.5303,0.64,0.2985,13,74,87,65,222,287
1325,1326,,1,0,2,12,0,1,1,2,0.56,0.5303,0.64,0.2985,0,36,36,0,108,108
1326,1327,,1,0,2,13,0,1,1,3,0.46,0.4545,0.94,0.2239,1,31,32,5,93,98
1327,1328,,1,0,2,14,0,1,1,3,0.42,0.4242,1.0,0.2985,1,24,25,5,72,77
1328,1329,,1,0,2,15,0,1,1,3,0.42,0.4242,1.0,0.2985,0,35,35,0,105,105
1329,1330,,1,0,2,16,0,1,1,3,0.42,0.4242,1.0,0.1343,2,40,42,10,120,130
1330,1331,,1,0,2,17,0,1,1,3,0.4,0.4091,1.0,0.2985,2,77,79,10,231,241
1331,1332,,1,0,2,18,0,1,1,3,0.46,0.4545,0.94,0.194,4,127,131,20,381,401
1332,1333,,1,0,2,19,0,1,1,3,0.44,0.4394,0.88,0.6119,1,79,80,5,237,242
1333,1334,,1,0,2,20,0,1,1,3,0.44,0.4394,0.88,0.6119,0,45,45,0,135,135
1334,1335,,1,0,2,21,0,1,1,2,0.38,0.3939,0.87,0.3881,2,78,80,10,234,244
1335,1336,,1,0,2,22,0,1,1,3,0.34,0.303,0.93,0.4179,4,72,76,20,216,236
1336,1337,,1,0,2,23,0,1,1,2,0.32,0.2879,0.81,0.3881,0,45,45,0,135,135
1337,1338,,1,0,3,0,0,2,1,1,0.3,0.2727,0.7,0.4627,0,7,7,0,21,21
1338,1339,,1,0,3,1,0,2,1,1,0.26,0.2273,0.7,0.3582,0,3,3,0,9,9
1339,1340,,1,0,3,2,0,2,1,1,0.24,0.2121,0.65,0.3881,0,4,4,0,12,12
1340,1341,,1,0,3,3,0,2,1,1,0.22,0.2121,0.69,0.2836,0,2,2,0,6,6
1341,1342,,1,0,3,4,0,2,1,1,0.22,0.2121,0.69,0.2537,0,1,1,0,3,3
1342,1343,,1,0,3,5,0,2,1,1,0.2,0.1818,0.64,0.2836,1,1,2,5,3,8
1343,1344,,1,0,3,6,0,2,1,1,0.2,0.1818,0.59,0.2985,0,46,46,0,138,138
1344,1345,,1,0,3,7,0,2,1,1,0.2,0.1818,0.59,0.3284,2,105,107,10,315,325
1345,1346,,1,0,3,8,0,2,1,1,0.2,0.1818,0.59,0.3881,10,204,214,50,612,662
1346,1347,,1,0,3,9,0,2,1,1,0.22,0.197,0.55,0.4179,8,116,124,40,348,388
1347,1348,,1,0,3,10,0,2,1,1,0.24,0.2121,0.52,0.2836,13,55,68,65,165,230
1348,1349,,1,0,3,11,0,2,1,1,0.28,0.2727,0.45,0.2537,8,48,56,40,144,184
1349,1350,,1,0,3,12,0,2,1,1,0.3,0.303,0.39,0.1343,6,80,86,30,240,270
1350,1351,,1,0,3,13,0,2,1,1,0.32,0.3485,0.39,0.0,13,65,78,65,195,260
1351,1352,,1,0,3,14,0,2,1,1,0.32,0.3333,0.36,0.1343,18,61,79,90,183,273
1352,1353,,1,0,3,15,0,2,1,1,0.34,0.3636,0.34,0.0,7,57,64,35,171,206
1353,1354,,1,0,3,16,0,2,1,1,0.34,0.3485,0.34,0.0896,10,92,102,50,276,326
1354,1355,,1,0,3,17,0,2,1,1,0.34,0.3485,0.34,0.0896,12,230,242,60,690,750
1355,1356,,1,0,3,18,0,2,1,1,0.32,0.3182,0.39,0.194,10,214,224,50,642,692
1356,1357,,1,0,3,19,0,2,1,1,0.3,0.303,0.49,0.1343,4,115,119,20,345,365
1357,1358,,1,0,3,20,0,2,1,1,0.3,0.3182,0.61,0.0896,2,86,88,10,258,268
1358,1359,,1,0,3,21,0,2,1,1,0.26,0.303,0.56,0.0,8,55,63,40,165,205
1359,1360,,1,0,3,22,0,2,1,1,0.24,0.2727,0.62,0.1045,3,44,47,15,132,147
1360,1361,,1,0,3,23,0,2,1,1,0.24,0.2273,0.65,0.2239,2,23,25,10,69,79
1361,1362,,1,0,3,0,0,3,1,1,0.22,0.2273,0.69,0.1642,3,5,8,15,15,30
1362,1363,,1,0,3,1,0,3,1,1,0.22,0.2273,0.69,0.194,0,4,4,0,12,12
1363,1364,,1,0,3,2,0,3,1,1,0.22,0.2273,0.69,0.194,0,2,2,0,6,6
1364,1365,,1,0,3,3,0,3,1,1,0.22,0.2121,0.69,0.2836,3,1,4,15,3,18
1365,1366,,1,0,3,4,0,3,1,1,0.2,0.2121,0.75,0.1343,1,0,1,5,0,5
1366,1367,,1,0,3,5,0,3,1,1,0.22,0.2121,0.69,0.2239,0,5,5,0,15,15
1367,1368,,1,0,3,6,0,3,1,1,0.22,0.2121,0.55,0.2537,1,39,40,5,117,122
1368,1369,,1,0,3,7,0,3,1,1,0.22,0.2121,0.64,0.2537,2,108,110,10,324,334
1369,1370,,1,0,3,8,0,3,1,1,0.24,0.2121,0.65,0.2836,13,243,256,65,729,794
1370,1371,,1,0,3,9,0,3,1,1,0.28,0.2576,0.56,0.2985,7,141,148,35,423,458
1371,1372,,1,0,3,10,0,3,1,1,0.32,0.303,0.49,0.2836,11,65,76,55,195,250
1372,1373,,1,0,3,11,0,3,1,1,0.34,0.303,0.53,0.3284,8,65,73,40,195,235
1373,1374,,1,0,3,12,0,3,1,1,0.4,0.4091,0.43,0.194,20,62,82,100,186,286
1374,1375,,1,0,3,13,0,3,1,1,0.5,0.4848,0.25,0.0,35,90,125,175,270,445
1375,1376,,1,0,3,14,0,3,1,1,0.52,0.5,0.23,0.2985,21,75,96,105,225,330
1376,1377,,1,0,3,15,0,3,1,1,0.54,0.5152,0.19,0.4179,19,91,110,95,273,368
1377,1378,,1,0,3,16,0,3,1,1,0.54,0.5152,0.19,0.3284,27,112,139,135,336,471
1378,1379,,1,0,3,17,0,3,1,1,0.5,0.4848,0.23,0.2836,30,238,268,150,714,864
1379,1380,,1,0,3,18,0,3,1,1,0.46,0.4545,0.23,0.4925,8,193,201,40,579,619
1380,1381,,1,0,3,19,0,3,1,1,0.4,0.4091,0.28,0.5224,6,144,150,30,432,462
1381,1382,,1,0,3,20,0,3,1,1,0.36,0.3333,0.29,0.4179,9,86,95,45,258,303
1382,1383,,1,0,3,21,0,3,1,1,0.34,0.2879,0.29,0.4627,3,68,71,15,204,219
1383,1384,,1,0,3,22,0,3,1,1,0.3,0.2576,0.26,0.5522,4,44,48,20,132,152
1384,1385,,1,0,3,23,0,3,1,1,0.26,0.2121,0.3,0.5224,0,22,22,0,66,66
1385,1386,,1,0,3,0,0,4,1,1,0.24,0.197,0.3,0.4627,3,10,13,15,30,45
1386,1387,,1,0,3,1,0,4,1,1,0.24,0.197,0.3,0.4627,0,1,1,0,3,3
1387,1388,,1,0,3,2,0,4,1,1,0.2,0.1667,0.27,0.4627,1,2,3,5,6,11
1388,1389,,1,0,3,3,0,4,1,1,0.2,0.1667,0.27,0.4627,0,1,1,0,3,3
1389,1390,,1,0,3,4,0,4,1,1,0.16,0.1212,0.31,0.4925,0,1,1,0,3,3
1390,1391,,1,0,3,5,0,4,1,1,0.14,0.1212,0.33,0.2985,1,7,8,5,21,26
1391,1392,,1,0,3,6,0,4,1,1,0.14,0.1212,0.33,0.2985,1,34,35,5,102,107
1392,1393,,1,0,3,7,0,4,1,1,0.12,0.0909,0.42,0.4179,1,110,111,5,330,335
1393,1394,,1,0,3,8,0,4,1,1,0.14,0.1212,0.39,0.2985,4,216,220,20,648,668
1394,1395,,1,0,3,9,0,4,1,1,0.16,0.1364,0.37,0.2836,10,135,145,50,405,455
1395,1396,,1,0,3,10,0,4,1,1,0.18,0.1818,0.29,0.194,7,49,56,35,147,182
1396,1397,,1,0,3,11,0,4,1,1,0.2,0.2273,0.29,0.0896,10,40,50,50,120,170
1397,1398,,1,0,3,12,0,4,1,1,0.22,0.2273,0.25,0.1343,7,65,72,35,195,230
1398,1399,,1,0,3,13,0,4,1,1,0.22,0.2576,0.25,0.0896,13,67,80,65,201,266
1399,1400,,1,0,3,14,0,4,1,1,0.24,0.2576,0.21,0.1045,18,60,78,90,180,270
1400,1401,,1,0,3,15,0,4,1,1,0.24,0.2879,0.23,0.0,6,62,68,30,186,216
1401,1402,,1,0,3,16,0,4,1,1,0.26,0.303,0.23,0.0,6,65,71,30,195,225
1402,1403,,1,0,3,17,0,4,1,1,0.26,0.303,0.22,0.0,17,185,202,85,555,640
1403,1404,,1,0,3,18,0,4,1,1,0.24,0.2121,0.35,0.3284,6,161,167,30,483,513
1404,1405,,1,0,3,19,0,4,1,1,0.2,0.197,0.4,0.2537,5,101,106,25,303,328
1405,1406,,1,0,3,20,0,4,1,1,0.2,0.2273,0.4,0.0896,1,69,70,5,207,212
1406,1407,,1,0,3,21,0,4,1,1,0.18,0.2121,0.4,0.1045,3,48,51,15,144,159
1407,1408,,1,0,3,22,0,4,1,1,0.2,0.2576,0.4,0.0,3,50,53,15,150,165
1408,1409,,1,0,3,23,0,4,1,2,0.18,0.2121,0.43,0.0896,0,23,23,0,69,69
1409,1410,,1,0,3,0,0,5,1,2,0.2,0.197,0.55,0.194,0,12,12,0,36,36
1410,1411,,1,0,3,1,0,5,1,2,0.18,0.1818,0.64,0.194,0,4,4,0,12,12
1411,1412,,1,0,3,2,0,5,1,2,0.18,0.1818,0.64,0.194,0,2,2,0,6,6
1412,1413,,1,0,3,3,0,5,1,2,0.18,0.1667,0.74,0.2537,0,1,1,0,3,3
1413,1414,,1,0,3,4,0,5,1,2,0.18,0.1818,0.74,0.194,1,0,1,5,0,5
1414,1415,,1,0,3,5,0,5,1,2,0.16,0.1818,0.74,0.1343,0,7,7,0,21,21
1415,1416,,1,0,3,6,0,5,1,2,0.16,0.197,0.74,0.0896,1,28,29,5,84,89
1416,1417,,1,0,3,7,0,5,1,1,0.16,0.1818,0.8,0.1343,0,83,83,0,249,249
1417,1418,,1,0,3,8,0,5,1,1,0.18,0.197,0.74,0.1343,6,222,228,30,666,696
1418,1419,,1,0,3,9,0,5,1,1,0.22,0.2273,0.6,0.1343,12,138,150,60,414,474
1419,1420,,1,0,3,10,0,5,1,1,0.24,0.2273,0.6,0.2537,10,56,66,50,168,218
1420,1421,,1,0,3,11,0,5,1,1,0.28,0.2727,0.52,0.2239,16,73,89,80,219,299
1421,1422,,1,0,3,12,0,5,1,1,0.32,0.303,0.43,0.1642,10,87,97,50,261,311
1422,1423,,1,0,3,13,0,5,1,1,0.34,0.3182,0.42,0.2239,13,74,87,65,222,287
1423,1424,,1,0,3,14,0,5,1,1,0.36,0.3333,0.4,0.2836,30,65,95,150,195,345
1424,1425,,1,0,3,15,0,5,1,1,0.36,0.3333,0.4,0.2985,31,75,106,155,225,380
1425,1426,,1,0,3,16,0,5,1,1,0.36,0.3485,0.46,0.194,17,101,118,85,303,388
1426,1427,,1,0,3,17,0,5,1,2,0.36,0.3333,0.5,0.2537,22,206,228,110,618,728
1427,1428,,1,0,3,18,0,5,1,2,0.34,0.303,0.53,0.2985,15,172,187,75,516,591
1428,1429,,1,0,3,19,0,5,1,1,0.32,0.303,0.61,0.2537,5,102,107,25,306,331
1429,1430,,1,0,3,20,0,5,1,2,0.3,0.2879,0.7,0.194,9,78,87,45,234,279
1430,1431,,1,0,3,21,0,5,1,2,0.3,0.2879,0.7,0.2239,6,64,70,30,192,222
1431,1432,,1,0,3,22,0,5,1,1,0.3,0.2879,0.7,0.194,4,40,44,20,120,140
1432,1433,,1,0,3,23,0,5,1,2,0.3,0.303,0.75,0.1642,6,40,46,30,120,150
1433,1434,,1,0,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,4,15,19,20,45,65
1434,1435,,1,0,3,1,0,6,0,2,0.3,0.3182,0.81,0.1045,5,20,25,25,60,85
1435,1436,,1,0,3,2,0,6,0,2,0.3,0.2879,0.87,0.194,5,15,20,25,45,70
1436,1437,,1,0,3,3,0,6,0,2,0.3,0.2879,0.87,0.194,0,2,2,0,6,6
1437,1438,,1,0,3,4,0,6,0,2,0.3,0.303,0.93,0.1642,0,1,1,0,3,3
1438,1439,,1,0,3,5,0,6,0,2,0.3,0.303,1.0,0.1343,0,3,3,0,9,9
1439,1440,,1,0,3,6,0,6,0,2,0.3,0.2879,1.0,0.2239,1,3,4,5,9,14
1440,1441,,1,0,3,7,0,6,0,2,0.3,0.2727,1.0,0.2985,5,10,15,25,30,55
1441,1442,,1,0,3,8,0,6,0,2,0.3,0.2727,1.0,0.2985,11,34,45,55,102,157
1442,1443,,1,0,3,9,0,6,0,2,0.32,0.303,0.93,0.2239,15,48,63,75,144,219
1443,1444,,1,0,3,10,0,6,0,2,0.34,0.3333,0.93,0.194,34,69,103,170,207,377
1444,1445,,1,0,3,11,0,6,0,2,0.4,0.4091,0.76,0.2239,43,116,159,215,348,563
1445,1446,,1,0,3,12,0,6,0,2,0.44,0.4394,0.67,0.2537,46,121,167,230,363,593
1446,1447,,1,0,3,13,0,6,0,2,0.46,0.4545,0.67,0.2836,60,130,190,300,390,690
1447,1448,,1,0,3,14,0,6,0,2,0.48,0.4697,0.59,0.2836,80,118,198,400,354,754
1448,1449,,1,0,3,15,0,6,0,2,0.46,0.4545,0.63,0.2985,83,122,205,415,366,781
1449,1450,,1,0,3,16,0,6,0,2,0.48,0.4697,0.59,0.2985,74,130,204,370,390,760
1450,1451,,1,0,3,17,0,6,0,2,0.48,0.4697,0.59,0.3582,60,104,164,300,312,612
1451,1452,,1,0,3,18,0,6,0,2,0.48,0.4697,0.59,0.3284,37,115,152,185,345,530
1452,1453,,1,0,3,19,0,6,0,2,0.46,0.4545,0.67,0.3284,27,62,89,135,186,321
1453,1454,,1,0,3,20,0,6,0,2,0.44,0.4394,0.77,0.3284,12,58,70,60,174,234
1454,1455,,1,0,3,21,0,6,0,2,0.44,0.4394,0.72,0.3284,12,60,72,60,180,240
1455,1456,,1,0,3,22,0,6,0,2,0.42,0.4242,0.77,0.2985,16,47,63,80,141,221
1456,1457,,1,0,3,23,0,6,0,2,0.44,0.4394,0.77,0.2985,10,34,44,50,102,152
1457,1458,,1,0,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,11,41,52,55,123,178
1458,1459,,1,0,3,1,0,0,0,2,0.42,0.4242,0.77,0.2836,12,27,39,60,81,141
1459,1460,,1,0,3,2,0,0,0,2,0.4,0.4091,0.82,0.2836,5,27,32,25,81,106
1460,1461,,1,0,3,3,0,0,0,2,0.42,0.4242,0.82,0.2985,2,9,11,10,27,37
1461,1462,,1,0,3,4,0,0,0,2,0.42,0.4242,0.88,0.3582,0,3,3,0,9,9
1462,1463,,1,0,3,6,0,0,0,2,0.42,0.4242,0.94,0.3582,1,1,2,5,3,8
1463,1464,,1,0,3,7,0,0,0,3,0.42,0.4242,1.0,0.4478,0,5,5,0,15,15
1464,1465,,1,0,3,8,0,0,0,2,0.4,0.4091,1.0,0.2985,1,8,9,5,24,29
1465,1466,,1,0,3,9,0,0,0,2,0.42,0.4242,1.0,0.2836,4,18,22,20,54,74
1466,1467,,1,0,3,10,0,0,0,2,0.42,0.4242,1.0,0.2985,4,27,31,20,81,101
1467,1468,,1,0,3,11,0,0,0,2,0.42,0.4242,1.0,0.2239,18,44,62,90,132,222
1468,1469,,1,0,3,12,0,0,0,2,0.46,0.4545,0.94,0.3284,10,69,79,50,207,257
1469,1470,,1,0,3,13,0,0,0,2,0.46,0.4545,0.94,0.3582,22,83,105,110,249,359
1470,1471,,1,0,3,14,0,0,0,3,0.44,0.4394,1.0,0.2239,12,27,39,60,81,141
1471,1472,,1,0,3,15,0,0,0,3,0.44,0.4394,1.0,0.2239,3,4,7,15,12,27
1472,1473,,1,0,3,16,0,0,0,3,0.36,0.3333,1.0,0.2836,3,8,11,15,24,39
1473,1474,,1,0,3,17,0,0,0,3,0.34,0.303,1.0,0.2985,2,23,25,10,69,79
1474,1475,,1,0,3,18,0,0,0,3,0.32,0.2879,1.0,0.3582,0,23,23,0,69,69
1475,1476,,1,0,3,19,0,0,0,3,0.3,0.2576,1.0,0.4925,0,11,11,0,33,33
1476,1477,,1,0,3,20,0,0,0,3,0.28,0.2424,1.0,0.4179,3,8,11,15,24,39
1477,1478,,1,0,3,21,0,0,0,3,0.24,0.1818,0.93,0.6119,1,6,7,5,18,23
1478,1479,,1,0,3,22,0,0,0,2,0.22,0.197,1.0,0.3881,0,10,10,0,30,30
1479,1480,,1,0,3,23,0,0,0,2,0.22,0.197,1.0,0.4179,0,9,9,0,27,27
1480,1481,,1,0,3,0,0,1,1,3,0.2,0.1818,1.0,0.3284,0,4,4,0,12,12
1481,1482,,1,0,3,1,0,1,1,3,0.2,0.1818,1.0,0.3284,0,2,2,0,6,6
1482,1483,,1,0,3,3,0,1,1,1,0.2,0.1515,0.8,0.5821,0,1,1,0,3,3
1483,1484,,1,0,3,4,0,1,1,1,0.2,0.1515,0.8,0.5224,1,0,1,5,0,5
1484,1485,,1,0,3,5,0,1,1,1,0.2,0.1818,0.75,0.3582,0,1,1,0,3,3
1485,1486,,1,0,3,6,0,1,1,1,0.2,0.1818,0.75,0.3881,3,31,34,15,93,108
1486,1487,,1,0,3,7,0,1,1,1,0.2,0.1667,0.75,0.4179,3,88,91,15,264,279
1487,1488,,1,0,3,8,0,1,1,1,0.2,0.1818,0.75,0.3881,11,200,211,55,600,655
1488,1489,,1,0,3,9,0,1,1,1,0.22,0.1818,0.64,0.4627,5,129,134,25,387,412
1489,1490,,1,0,3,10,0,1,1,1,0.24,0.2121,0.6,0.2985,15,43,58,75,129,204
1490,1491,,1,0,3,11,0,1,1,1,0.26,0.2121,0.48,0.4478,19,41,60,95,123,218
1491,1492,,1,0,3,12,0,1,1,1,0.3,0.2727,0.42,0.4179,28,68,96,140,204,344
1492,1493,,1,0,3,13,0,1,1,1,0.32,0.2879,0.36,0.3881,16,54,70,80,162,242
1493,1494,,1,0,3,14,0,1,1,1,0.32,0.2879,0.36,0.4179,21,56,77,105,168,273
1494,1495,,1,0,3,15,0,1,1,1,0.34,0.303,0.31,0.3881,32,64,96,160,192,352
1495,1496,,1,0,3,16,0,1,1,1,0.34,0.303,0.31,0.3582,26,96,122,130,288,418
1496,1497,,1,0,3,17,0,1,1,1,0.34,0.303,0.29,0.3582,27,206,233,135,618,753
1497,1498,,1,0,3,18,0,1,1,1,0.32,0.303,0.31,0.2239,19,214,233,95,642,737
1498,1499,,1,0,3,19,0,1,1,1,0.3,0.2879,0.33,0.2239,11,134,145,55,402,457
1499,1500,,1,0,3,20,0,1,1,1,0.3,0.303,0.33,0.1642,5,87,92,25,261,286
1500,1501,,1,0,3,21,0,1,1,1,0.28,0.2727,0.38,0.2239,1,53,54,5,159,164
1501,1502,,1,0,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,1,34,35,5,102,107
1502,1503,,1,0,3,23,0,1,1,1,0.28,0.3182,0.48,0.0,0,22,22,0,66,66
1503,1504,,1,0,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1,9,10,5,27,32
1504,1505,,1,0,3,1,0,2,1,1,0.24,0.2424,0.52,0.1343,0,4,4,0,12,12
1505,1506,,1,0,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,1,0,1,5,0,5
1506,1507,,1,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5,2,7,25,6,31
1507,1508,,1,0,3,4,0,2,1,1,0.22,0.2727,0.64,0.0,0,2,2,0,6,6
1508,1509,,1,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,2,8,10,10,24,34
1509,1510,,1,0,3,6,0,2,1,1,0.2,0.2576,0.59,0.0,3,42,45,15,126,141
1510,1511,,1,0,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,9,119,128,45,357,402
1511,1512,,1,0,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,10,247,257,50,741,791
1512,1513,,1,0,3,9,0,2,1,1,0.26,0.2576,0.41,0.1642,11,140,151,55,420,475
1513,1514,,1,0,3,10,0,2,1,2,0.3,0.2879,0.33,0.194,25,46,71,125,138,263
1514,1515,,1,0,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,26,52,78,130,156,286
1515,1516,,1,0,3,12,0,2,1,2,0.36,0.3788,0.23,0.0,29,70,99,145,210,355
1516,1517,,1,0,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,25,73,98,125,219,344
1517,1518,,1,0,3,14,0,2,1,2,0.38,0.3939,0.2,0.0,16,56,72,80,168,248
1518,1519,,1,0,3,15,0,2,1,2,0.36,0.3788,0.18,0.0,35,77,112,175,231,406
1519,1520,,1,0,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,26,82,108,130,246,376
1520,1521,,1,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,39,209,248,195,627,822
1521,1522,,1,0,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,21,214,235,105,642,747
1522,1523,,1,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9,141,150,45,423,468
1523,1524,,1,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2,74,76,10,222,232
1524,1525,,1,0,3,21,0,2,1,1,0.3,0.2879,0.49,0.194,7,68,75,35,204,239
1525,1526,,1,0,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,11,44,55,55,132,187
1526,1527,,1,0,3,23,0,2,1,1,0.28,0.2727,0.61,0.194,3,38,41,15,114,129
1527,1528,,1,0,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0,9,9,0,27,27
1528,1529,,1,0,3,1,0,3,1,1,0.26,0.2727,0.52,0.1343,0,4,4,0,12,12
1529,1530,,1,0,3,2,0,3,1,1,0.26,0.2727,0.52,0.1343,1,1,2,5,3,8
1530,1531,,1,0,3,3,0,3,1,1,0.24,0.2576,0.7,0.0896,1,2,3,5,6,11
1531,1532,,1,0,3,4,0,3,1,1,0.24,0.2576,0.75,0.1045,0,2,2,0,6,6
1532,1533,,1,0,3,5,0,3,1,2,0.24,0.2424,0.81,0.1343,1,7,8,5,21,26
1533,1534,,1,0,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,5,44,49,25,132,157
1534,1535,,1,0,3,7,0,3,1,2,0.24,0.2424,0.87,0.1642,18,123,141,90,369,459
1535,1536,,1,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,11,238,249,55,714,769
1536,1537,,1,0,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,5,136,141,25,408,433
1537,1538,,1,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,8,49,57,40,147,187
1538,1539,,1,0,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,15,44,59,75,132,207
1539,1540,,1,0,3,12,0,3,1,2,0.32,0.303,0.76,0.2537,14,84,98,70,252,322
1540,1541,,1,0,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,17,82,99,85,246,331
1541,1542,,1,0,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,10,61,71,50,183,233
1542,1543,,1,0,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,15,64,79,75,192,267
1543,1544,,1,0,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,10,102,112,50,306,356
1544,1545,,1,0,3,17,0,3,1,2,0.34,0.303,0.76,0.2985,18,176,194,90,528,618
1545,1546,,1,0,3,18,0,3,1,2,0.34,0.3182,0.76,0.2537,12,176,188,60,528,588
1546,1547,,1,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,11,123,134,55,369,424
1547,1548,,1,0,3,20,0,3,1,2,0.32,0.3182,0.87,0.194,4,87,91,20,261,281
1548,1549,,1,0,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,10,52,62,50,156,206
1549,1550,,1,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4,17,21,20,51,71
1550,1551,,1,0,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,1,17,18,5,51,56
1551,1552,,1,0,3,0,0,4,1,3,0.34,0.3182,0.0,0.2537,3,0,3,15,0,15
1552,1553,,1,0,3,1,0,4,1,3,0.34,0.3182,0.0,0.2537,0,2,2,0,6,6
1553,1554,,1,0,3,2,0,4,1,3,0.34,0.3182,0.0,0.2537,0,1,1,0,3,3
1554,1555,,1,0,3,5,0,4,1,3,0.36,0.3485,0.0,0.194,1,2,3,5,6,11
1555,1556,,1,0,3,6,0,4,1,3,0.36,0.3333,0.0,0.3284,0,12,12,0,36,36
1556,1557,,1,0,3,7,0,4,1,3,0.38,0.3939,0.0,0.2239,1,36,37,5,108,113
1557,1558,,1,0,3,8,0,4,1,3,0.38,0.3939,0.0,0.2836,1,43,44,5,129,134
1558,1559,,1,0,3,9,0,4,1,3,0.4,0.4091,0.0,0.2239,1,23,24,5,69,74
1559,1560,,1,0,3,10,0,4,1,3,0.4,0.4091,0.0,0.1642,0,17,17,0,51,51
1560,1561,,1,0,3,11,0,4,1,3,0.4,0.4091,0.0,0.2537,6,5,11,30,15,45
1561,1562,,1,0,3,12,0,4,1,3,0.42,0.4242,0.0,0.2239,4,30,34,20,90,110
1562,1563,,1,0,3,13,0,4,1,3,0.42,0.4242,0.0,0.2239,1,11,12,5,33,38
1563,1564,,1,0,3,14,0,4,1,3,0.44,0.4394,0.0,0.2985,0,12,12,0,36,36
1564,1565,,1,0,3,15,0,4,1,3,0.44,0.4394,0.0,0.2239,3,11,14,15,33,48
1565,1566,,1,0,3,16,0,4,1,3,0.42,0.4242,0.0,0.2537,1,20,21,5,60,65
1566,1567,,1,0,3,17,0,4,1,2,0.44,0.4394,0.0,0.3881,2,109,111,10,327,337
1567,1568,,1,0,3,18,0,4,1,3,0.44,0.4394,0.0,0.3582,2,80,82,10,240,250
1568,1569,,1,0,3,19,0,4,1,3,0.44,0.4394,0.0,0.5821,5,51,56,25,153,178
1569,1570,,1,0,3,20,0,4,1,3,0.36,0.3333,0.0,0.3284,9,29,38,45,87,132
1570,1571,,1,0,3,21,0,4,1,3,0.36,0.3485,0.0,0.2239,1,27,28,5,81,86
1571,1572,,1,0,3,22,0,4,1,2,0.34,0.3333,0.0,0.1343,4,30,34,20,90,110
1572,1573,,1,0,3,23,0,4,1,3,0.34,0.3485,0.0,0.0896,1,26,27,5,78,83
1573,1574,,1,0,3,0,0,5,1,2,0.34,0.3485,1.0,0.0896,0,6,6,0,18,18
1574,1575,,1,0,3,1,0,5,1,3,0.34,0.3485,1.0,0.1045,0,8,8,0,24,24
1575,1576,,1,0,3,2,0,5,1,3,0.34,0.3485,1.0,0.1045,2,3,5,10,9,19
1576,1577,,1,0,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,0,2,2,0,6,6
1577,1578,,1,0,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,1,6,7,5,18,23
1578,1579,,1,0,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,1,31,32,5,93,98
1579,1580,,1,0,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,10,104,114,50,312,362
1580,1581,,1,0,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,15,244,259,75,732,807
1581,1582,,1,0,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,13,143,156,65,429,494
1582,1583,,1,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,18,60,78,90,180,270
